SORT_area,AREA,DEMIX_TILE,LAT,LONG,AVG_ELEV,AVG_SLOPE,AVG_ROUGH,RELIEF,FOREST_PC,URBAN_PC,REF_TYPE,LAND_TYPE,LANDTYP_PC,REC_ID,DEM_LOW_SC,FABDEM_SCR,COP_SCR,ALOS_SCR,NASA_SCR,SRTM_SCR,ASTER_SCR,COP_ALOS,CRITERION,FABDEM,COP,ALOS,NASA,SRTM,ASTER
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,ALL,100.00,9973,FABDEM-COP-NASA-SRTM,2.50,2.50,5.00,2.50,2.50,6.00,cop,RUFD_MAE,1.47,1.58,2.03,1.54,1.58,2.36
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,ALL,100.00,9974,FABDEM-NASA-SRTM,2.00,3.00,5.00,2.50,2.50,6.00,cop,RUFD_LE90,3.22,3.48,4.43,3.30,3.33,4.73
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,CLIFF,9.17,9975,ALOS,2.50,2.00,1.50,4.50,4.50,6.00,tie,RUFD_AVG,1.80,1.73,1.56,2.06,2.07,2.60
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,CLIFF,9.17,9976,ALOS,2.50,2.50,1.00,4.50,4.50,6.00,alos,RUFD_STD,2.38,2.28,2.08,2.66,2.68,3.35
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,CLIFF,9.17,9977,ALOS,2.50,2.00,1.50,4.50,4.50,6.00,tie,RUFD_RMSE,2.37,2.33,2.15,2.68,2.68,3.54
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,CLIFF,9.17,9978,ALOS,2.00,2.00,2.00,4.50,4.50,6.00,tie,RUFD_MAE,1.80,1.77,1.62,2.07,2.07,2.79
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,CLIFF,9.17,9979,ALOS,2.50,2.50,1.00,4.50,4.50,6.00,alos,RUFD_LE90,3.79,3.80,3.40,4.33,4.34,5.81
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,STEEP,40.22,9980,FABDEM-COP-ALOS-NASA-SRTM,3.00,3.00,3.00,3.00,3.00,6.00,tie,RUFD_AVG,1.60,1.61,1.77,1.71,1.73,2.16
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,STEEP,40.22,9981,FABDEM-COP-NASA-SRTM,2.50,3.00,3.50,3.00,3.00,6.00,tie,RUFD_STD,2.11,2.17,2.35,2.20,2.22,2.78
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,STEEP,40.22,9982,FABDEM-COP-NASA-SRTM,2.50,2.50,5.00,2.50,2.50,6.00,cop,RUFD_RMSE,2.11,2.17,2.59,2.21,2.23,3.05
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,STEEP,40.22,9983,FABDEM-COP-NASA-SRTM,2.50,2.50,4.00,3.00,3.00,6.00,cop,RUFD_MAE,1.60,1.61,1.91,1.71,1.73,2.40
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,STEEP,40.22,9984,FABDEM-COP,1.50,2.00,5.00,3.50,3.00,6.00,cop,RUFD_LE90,3.40,3.44,4.12,3.64,3.62,4.96
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,GENTLE,26.53,9985,NASA-SRTM,2.50,2.50,5.50,2.50,2.50,5.50,cop,RUFD_AVG,1.47,1.54,1.84,1.44,1.47,1.81
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,GENTLE,26.53,9986,NASA-SRTM,2.50,3.00,5.50,2.00,2.50,5.50,cop,RUFD_STD,1.94,2.07,2.42,1.86,1.89,2.35
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,GENTLE,26.53,9987,NASA-SRTM,2.00,4.00,6.00,2.00,2.00,5.00,cop,RUFD_RMSE,1.95,2.17,2.97,1.86,1.90,2.77
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,GENTLE,26.53,9988,NASA-SRTM,2.50,2.50,5.50,2.50,2.50,5.50,cop,RUFD_MAE,1.47,1.58,2.22,1.44,1.48,2.22
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,GENTLE,26.53,9989,NASA-SRTM,2.00,4.00,6.00,2.00,2.00,5.00,cop,RUFD_LE90,3.15,3.48,4.85,3.00,3.08,4.47
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,FLAT,23.68,9990,NASA-SRTM,2.50,3.00,5.50,2.50,2.50,5.00,cop,RUFD_AVG,1.10,1.28,1.55,1.08,1.08,1.43
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,FLAT,23.68,9991,NASA-SRTM,2.50,4.00,5.50,2.00,2.00,5.00,cop,RUFD_STD,1.55,1.73,2.11,1.44,1.45,1.92
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,FLAT,23.68,9992,NASA-SRTM,2.00,4.00,5.50,2.00,2.00,5.50,cop,RUFD_RMSE,1.59,2.05,2.88,1.49,1.56,2.71
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,FLAT,23.68,9993,FABDEM-NASA-SRTM,2.00,4.00,5.50,2.00,2.00,5.50,cop,RUFD_MAE,1.12,1.45,2.18,1.16,1.23,2.29
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,FLAT,23.68,9994,NASA-SRTM,2.50,4.00,6.00,1.50,2.00,5.00,cop,RUFD_LE90,2.61,3.36,4.74,2.35,2.49,4.27
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,URBAN,0.36,9995,FABDEM-SRTM,1.50,4.00,6.00,3.00,2.00,4.50,cop,RUFD_AVG,0.87,1.20,1.79,1.07,0.99,1.29
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,URBAN,0.36,9996,FABDEM-NASA-SRTM,2.00,4.50,6.00,2.00,2.00,4.50,cop,RUFD_STD,1.23,1.69,2.46,1.38,1.27,1.82
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,URBAN,0.36,9997,FABDEM-NASA-SRTM,2.00,4.00,6.00,2.00,2.00,5.00,cop,RUFD_RMSE,1.19,1.93,3.28,1.35,1.30,2.53
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,URBAN,0.36,9998,FABDEM-SRTM,1.50,3.50,5.50,3.00,2.00,5.50,cop,RUFD_MAE,0.86,1.30,2.39,1.10,1.03,2.25
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,URBAN,0.36,9999,FABDEM-SRTM,1.50,4.00,6.00,2.50,2.00,5.00,cop,RUFD_LE90,1.99,3.11,5.31,2.19,2.03,3.94
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,FOREST,92.42,10000,FABDEM-COP-NASA-SRTM,2.50,3.00,4.00,2.50,3.00,6.00,tie,RUFD_AVG,1.54,1.63,1.81,1.59,1.62,2.01
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,FOREST,92.42,10001,FABDEM-COP-NASA-SRTM,2.50,2.50,5.00,2.50,2.50,6.00,cop,RUFD_STD,2.04,2.18,2.39,2.07,2.10,2.63
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,FOREST,92.42,10002,FABDEM-COP-NASA-SRTM,2.50,2.50,5.00,2.50,2.50,6.00,cop,RUFD_RMSE,2.04,2.22,2.77,2.07,2.10,2.98
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,FOREST,92.42,10003,FABDEM-COP-NASA-SRTM,2.50,2.50,5.00,2.50,2.50,6.00,cop,RUFD_MAE,1.54,1.65,2.07,1.59,1.62,2.37
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,FOREST,92.42,10004,FABDEM-NASA-SRTM,2.00,3.00,5.00,2.50,2.50,6.00,cop,RUFD_LE90,3.30,3.56,4.52,3.38,3.41,4.81
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,ALL,100.00,10005,ALOS,4.00,4.00,1.00,4.00,4.00,4.00,alos,ELD_AVG,6.55,6.74,5.23,6.47,6.54,6.96
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,ALL,100.00,10006,ALOS,4.00,4.00,1.00,4.00,4.00,4.00,alos,ELD_STD,8.69,8.74,6.65,8.35,8.45,8.80
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,ALL,100.00,10007,FABDEM,1.00,5.00,2.00,4.00,3.00,6.00,alos,ELD_RMSE,8.75,16.62,10.80,12.47,11.96,18.14
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,ALL,100.00,10008,FABDEM,1.00,5.00,2.00,4.00,3.00,6.00,alos,ELD_MAE,6.53,14.79,8.70,10.56,10.02,16.14
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,ALL,100.00,10009,FABDEM,1.00,5.00,2.00,4.00,3.00,6.00,alos,ELD_LE90,14.72,24.58,18.32,19.86,19.18,27.33
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,CLIFF,16.58,10010,ALOS,6.00,4.00,1.00,4.00,4.00,2.00,alos,ELD_AVG,10.32,9.51,5.05,9.63,9.74,7.26
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,CLIFF,16.58,10011,ALOS,6.00,4.00,1.00,4.00,4.00,2.00,alos,ELD_STD,12.20,11.29,6.28,11.53,11.64,9.23
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,CLIFF,16.58,10012,ALOS,3.00,5.00,1.00,3.00,3.00,6.00,alos,ELD_RMSE,13.29,15.15,9.97,13.30,12.91,16.83
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,CLIFF,16.58,10013,ALOS,3.00,5.00,1.00,3.00,3.00,6.00,alos,ELD_MAE,10.70,12.82,8.23,11.14,10.83,14.77
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,CLIFF,16.58,10014,ALOS,4.00,5.00,1.00,3.00,2.00,6.00,alos,ELD_LE90,22.80,23.87,16.08,21.41,20.66,25.54
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,STEEP,48.18,10015,ALOS,4.00,4.00,1.00,4.00,4.00,4.00,alos,ELD_AVG,6.47,6.50,5.52,6.47,6.54,6.84
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,STEEP,48.18,10016,ALOS,4.00,4.00,1.00,4.00,4.00,4.00,alos,ELD_STD,8.46,8.45,6.94,8.20,8.31,8.67
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,STEEP,48.18,10017,FABDEM,1.00,5.00,2.00,4.00,3.00,6.00,alos,ELD_RMSE,8.46,17.78,11.35,13.45,12.91,19.21
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,STEEP,48.18,10018,FABDEM,1.00,5.00,2.00,4.00,3.00,6.00,alos,ELD_MAE,6.48,16.01,9.15,11.54,10.96,17.34
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,STEEP,48.18,10019,FABDEM,1.00,5.00,2.00,4.00,3.00,6.00,alos,ELD_LE90,14.43,25.93,19.40,21.03,20.43,28.37
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,GENTLE,26.00,10020,NASA-SRTM,3.00,4.00,3.00,2.50,2.50,6.00,tie,ELD_AVG,4.83,5.20,5.07,4.67,4.69,6.69
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,GENTLE,26.00,10021,NASA-SRTM,2.50,4.50,3.00,2.50,2.50,6.00,tie,ELD_STD,6.25,6.81,6.54,6.10,6.13,8.36
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,GENTLE,26.00,10022,FABDEM,1.00,5.00,3.00,3.50,2.50,6.00,alos,ELD_RMSE,6.25,16.47,10.89,11.01,10.42,17.98
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,GENTLE,26.00,10023,FABDEM,1.00,5.00,2.50,4.00,2.50,6.00,alos,ELD_MAE,4.83,15.08,8.77,9.48,8.86,16.05
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,GENTLE,26.00,10024,FABDEM,1.00,5.00,4.00,3.00,2.00,6.00,alos,ELD_LE90,10.47,23.54,19.15,17.03,16.35,27.45
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,FLAT,9.24,10025,FABDEM-ALOS,1.50,5.00,2.50,3.00,3.00,6.00,alos,ELD_AVG,4.03,5.30,4.33,4.55,4.66,6.60
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,FLAT,9.24,10026,FABDEM-ALOS,1.50,5.00,2.50,3.00,3.00,6.00,alos,ELD_STD,5.12,6.63,5.58,5.72,5.87,8.29
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,FLAT,9.24,10027,FABDEM,1.00,5.00,3.00,3.00,3.00,6.00,alos,ELD_RMSE,5.26,12.89,8.86,9.05,8.62,14.74
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,FLAT,9.24,10028,FABDEM,1.00,5.00,3.00,3.00,3.00,6.00,alos,ELD_MAE,4.08,11.12,7.04,7.42,6.95,12.64
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,FLAT,9.24,10029,FABDEM,1.00,5.00,3.50,3.00,2.50,6.00,alos,ELD_LE90,8.70,19.97,15.20,14.85,14.45,23.28
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,FOREST,99.51,10030,ALOS,4.00,4.00,1.00,4.00,4.00,4.00,alos,ELD_AVG,6.57,6.71,5.22,6.45,6.52,6.92
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,FOREST,99.51,10031,ALOS,4.00,4.00,1.00,4.00,4.00,4.00,alos,ELD_STD,8.71,8.72,6.64,8.34,8.45,8.75
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,FOREST,99.51,10032,FABDEM,1.00,5.00,2.00,4.00,3.00,6.00,alos,ELD_RMSE,8.77,16.66,10.82,12.50,11.99,18.18
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,FOREST,99.51,10033,FABDEM,1.00,5.00,2.00,4.00,3.00,6.00,alos,ELD_MAE,6.55,14.85,8.74,10.60,10.06,16.21
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,FOREST,99.51,10034,FABDEM,1.00,5.00,2.00,4.00,3.00,6.00,alos,ELD_LE90,14.75,24.60,18.34,19.88,19.20,27.35
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,ALL,100.00,10035,ALOS,3.50,3.50,1.00,3.50,3.50,6.00,alos,SMD_AVG,5.67,5.66,4.97,5.69,5.87,7.36
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,ALL,100.00,10036,ALOS,3.50,3.50,1.00,3.50,3.50,6.00,alos,SMD_STD,7.69,7.67,6.90,7.53,7.76,9.54
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,ALL,100.00,10037,ALOS,3.50,3.50,1.00,3.50,3.50,6.00,alos,SMD_RMSE,7.80,7.75,6.91,7.89,8.06,9.75
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,ALL,100.00,10038,ALOS,3.50,3.50,1.00,3.50,3.50,6.00,alos,SMD_MAE,5.74,5.73,4.99,5.87,6.02,7.46
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,ALL,100.00,10039,ALOS,3.50,3.50,1.00,3.50,3.50,6.00,alos,SMD_LE90,12.65,12.67,11.23,12.86,13.14,15.91
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,CLIFF,16.58,10040,ALOS,3.00,2.00,1.00,4.50,4.50,6.00,alos,SMD_AVG,6.13,5.55,4.94,6.67,6.85,8.51
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,CLIFF,16.58,10041,ALOS,3.00,2.00,1.00,4.50,4.50,6.00,alos,SMD_STD,8.10,7.34,6.61,8.68,8.89,10.98
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,CLIFF,16.58,10042,ALOS,2.50,2.50,1.00,4.50,4.50,6.00,alos,SMD_RMSE,9.22,9.05,7.31,11.46,11.41,13.62
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,CLIFF,16.58,10043,ALOS,2.50,2.50,1.00,4.50,4.50,6.00,alos,SMD_MAE,6.94,6.89,5.45,9.08,9.01,10.84
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,CLIFF,16.58,10044,ALOS,2.50,2.50,1.00,4.50,4.50,6.00,alos,SMD_LE90,14.87,14.71,11.79,18.35,18.26,21.95
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,STEEP,48.18,10045,ALOS-NASA,3.50,3.00,2.00,3.00,3.50,6.00,tie,SMD_AVG,5.92,5.74,5.32,5.64,5.86,7.11
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,STEEP,48.18,10046,ALOS-NASA-SRTM,4.00,3.00,2.50,2.50,3.00,6.00,tie,SMD_STD,7.86,7.63,7.29,7.31,7.60,9.10
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,STEEP,48.18,10047,ALOS,3.50,3.50,1.00,3.50,3.50,6.00,alos,SMD_RMSE,8.15,7.91,7.35,7.91,8.10,9.58
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,STEEP,48.18,10048,ALOS,3.50,3.50,1.00,3.50,3.50,6.00,alos,SMD_MAE,6.16,5.98,5.38,6.11,6.26,7.52
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,STEEP,48.18,10049,ALOS,3.50,3.50,1.00,3.50,3.50,6.00,alos,SMD_LE90,13.36,12.95,11.98,12.90,13.20,15.67
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,GENTLE,26.00,10050,NASA-SRTM,3.50,4.00,2.50,2.00,3.00,6.00,alos,SMD_AVG,4.69,4.75,4.22,4.11,4.33,5.78
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,GENTLE,26.00,10051,NASA-SRTM,4.50,4.50,2.00,2.00,2.00,6.00,alos,SMD_STD,6.40,6.44,5.86,5.42,5.72,7.39
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,GENTLE,26.00,10052,NASA-SRTM,4.50,4.50,2.50,1.50,2.00,6.00,alos,SMD_RMSE,6.45,6.57,5.94,5.43,5.74,7.52
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,GENTLE,26.00,10053,NASA-SRTM,3.50,4.00,2.50,2.00,3.00,6.00,alos,SMD_MAE,4.69,4.74,4.21,4.10,4.33,5.83
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,GENTLE,26.00,10054,NASA,4.50,4.50,2.50,1.00,2.50,6.00,alos,SMD_LE90,10.17,10.55,9.36,8.77,9.28,12.23
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,FLAT,9.24,10055,NASA-SRTM,3.50,5.00,3.00,1.50,2.50,5.50,alos,SMD_AVG,4.21,4.68,4.10,3.60,3.83,4.83
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,FLAT,9.24,10056,NASA-SRTM,4.50,5.00,3.00,1.50,2.00,5.00,alos,SMD_STD,5.99,6.35,5.59,4.90,5.20,6.25
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,FLAT,9.24,10057,NASA-SRTM,3.50,5.50,3.50,1.50,1.50,5.50,alos,SMD_RMSE,6.55,7.49,6.32,5.47,5.82,7.60
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,FLAT,9.24,10058,NASA-SRTM,2.50,5.00,2.50,2.50,2.50,6.00,alos,SMD_MAE,4.33,5.18,4.31,3.89,4.13,5.72
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,FLAT,9.24,10059,NASA,3.00,5.00,4.00,1.00,2.00,6.00,alos,SMD_LE90,9.62,11.94,10.27,8.51,9.06,12.47
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,FOREST,99.51,10060,ALOS,3.50,3.50,1.00,3.50,3.50,6.00,alos,SMD_AVG,5.69,5.67,4.98,5.70,5.88,7.37
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,FOREST,99.51,10061,ALOS,3.50,3.50,1.00,3.50,3.50,6.00,alos,SMD_STD,7.70,7.68,6.89,7.54,7.77,9.55
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,FOREST,99.51,10062,ALOS,3.50,3.50,1.00,3.50,3.50,6.00,alos,SMD_RMSE,7.82,7.77,6.91,7.91,8.07,9.76
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,FOREST,99.51,10063,ALOS,3.50,3.50,1.00,3.50,3.50,6.00,alos,SMD_MAE,5.75,5.75,4.99,5.89,6.03,7.48
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,FOREST,99.51,10064,ALOS,3.00,3.50,1.00,3.50,4.00,6.00,alos,SMD_LE90,12.66,12.69,11.23,12.88,13.16,15.93
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,ALL,100.00,10065,ALOS-NASA-SRTM,3.00,3.00,3.00,3.00,3.00,6.00,tie,RUFD_AVG,1.71,1.72,1.65,1.74,1.78,2.20
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,ALL,100.00,10066,ALOS-NASA-SRTM,3.00,3.00,3.00,3.00,3.00,6.00,tie,RUFD_STD,2.26,2.27,2.20,2.28,2.34,2.88
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,ALL,100.00,10067,FABDEM-COP-ALOS-NASA-SRTM,3.00,3.00,3.00,3.00,3.00,6.00,tie,RUFD_RMSE,2.27,2.28,2.46,2.29,2.34,3.07
10_shenandoah,shenandoah,N38UW079H,38.5500000,-78.3500000,668.63,32.99,6.69,1010.80,99.52,0.02,DTM,ALL,100.00,10068,FABDEM-COP-ALOS-NASA-SRTM,3.00,3.00,3.00,3.00,3.00,6.00,tie,RUFD_MAE,1.71,1.72,1.81,1.74,1.79,2.41
